s FRR FAR loss leak theft safe FAR_opt FRR_opt FAR_eer FRR_eer
0.7487 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7497 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7508 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7518 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7528 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7538 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7548 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7558 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7568 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7578 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7588 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7598 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7608 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7618 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7628 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7638 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7648 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7658 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7668 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7678 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7688 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7698 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7708 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7718 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7728 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7738 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7748 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7758 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7768 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7778 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7788 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7798 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7808 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7818 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7828 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7838 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7848 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7858 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7868 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7878 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7888 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7898 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7908 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7918 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7928 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7938 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7948 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7958 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7968 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7978 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7988 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.7998 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8008 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8018 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8028 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8038 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8048 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8058 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8068 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8078 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8088 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8098 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8108 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8118 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8128 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8138 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8148 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8158 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8168 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8178 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8188 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8198 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8208 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8218 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8228 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8238 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8248 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8258 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8268 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8278 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8288 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8298 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8308 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8318 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8328 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8338 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8348 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8358 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8368 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8378 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8388 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8398 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8408 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8418 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8428 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8438 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8448 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8458 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8468 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8478 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8488 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8498 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8509 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8519 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8529 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8539 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8549 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8559 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8569 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8579 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8589 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8599 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8609 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8619 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8629 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8639 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8649 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8659 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8669 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8679 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8689 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8699 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8709 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8719 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8729 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8739 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8749 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8759 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8769 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8779 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8789 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8799 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8809 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8819 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8829 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8839 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8849 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8859 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8869 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8879 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8889 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8899 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8909 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8919 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8929 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8939 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8949 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8959 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8969 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8979 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8989 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.8999 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9009 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9019 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9029 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9039 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9049 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9059 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9069 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9079 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9089 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9099 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9109 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9119 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9129 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9139 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9149 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9159 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9169 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9179 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9189 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9199 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9209 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9219 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9229 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9239 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9249 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9259 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9269 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9279 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9289 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9299 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9309 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9319 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9329 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9339 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9349 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9359 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9369 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9379 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9389 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9399 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9409 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9419 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9429 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9439 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9449 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9459 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9469 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9479 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9489 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9499 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9510 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9520 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9530 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9540 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9550 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9560 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9570 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9580 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9590 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9600 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9610 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9620 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9630 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9640 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9650 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9660 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9670 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9680 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9690 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9700 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9710 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9720 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9730 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9740 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9750 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9760 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9770 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9780 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9790 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9800 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9810 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9820 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9830 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9840 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9850 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9860 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9870 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9880 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9890 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9900 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9910 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9920 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9930 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9940 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9950 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9960 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9970 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9980 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
0.9990 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
1.0000 1.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.1217 0.1852 0.1542 0.1552
