s PU_case1 PA_case1 PU_case2 PA_case2 PU_case3 PA_case3
0.7958 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7968 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7978 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7988 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7998 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8008 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8018 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8028 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8038 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8048 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8058 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8068 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8078 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8088 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8098 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8108 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8118 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8128 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8138 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8148 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8158 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8168 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8178 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8188 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8198 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8208 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8218 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8228 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8238 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8248 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8258 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8268 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8278 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8288 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8298 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8308 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8318 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8328 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8338 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8348 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8358 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8368 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8378 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8388 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8398 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8408 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8418 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8428 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8438 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8448 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8458 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8468 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8478 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8488 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8498 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.8509 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8519 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8529 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8539 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8549 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8559 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8569 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8579 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8589 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8599 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8609 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8619 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8629 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8639 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8649 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8659 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8669 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8679 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8689 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8699 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8709 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8719 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8729 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8739 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8749 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8759 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8769 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8779 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8789 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8799 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8809 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8819 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8829 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8839 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8849 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8859 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8869 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8879 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8889 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8899 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8909 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8919 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8929 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8939 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8949 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8959 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8969 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8979 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8989 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.8999 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9009 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9019 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9029 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9039 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9049 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9059 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9069 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9079 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9089 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9099 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9109 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9119 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9129 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9139 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9149 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9159 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9169 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9179 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9189 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9199 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9209 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9219 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9229 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9239 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9249 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9259 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9269 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9279 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9289 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9299 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9309 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9319 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9329 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9339 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9349 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9359 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9369 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9379 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9389 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9399 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9409 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9419 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9429 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9439 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9449 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9459 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9469 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9479 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9489 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9499 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9510 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9520 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9530 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9540 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9550 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9560 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9570 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9580 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9590 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9600 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9610 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9620 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9630 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9640 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9650 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9660 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9670 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9680 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9690 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9700 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9710 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9720 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9730 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9740 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9750 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9760 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9770 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9780 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9790 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9800 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9810 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9820 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9830 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9840 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9850 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9860 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9870 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9880 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9890 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9900 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9910 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9920 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9930 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9940 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9950 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9960 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9970 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9980 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9990 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
1.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
